Index,CANCER,Bcell_l_Danaher17,Bcell_sc,MemBcell_sc,NaiBcell_sc,Plasma_sc,CD4Tcell_Combes22,CD4Tcell_IL2_I_Kaptein2022,CD4Tcell_sc,Th17CD4Tcell_sc,CD8Tcell_sc,BadCD8Tcell_l_SadeFeldman18,CD8Tcell_Combes22,DualExpandedTcell_l_Wu20,GoodCD8Tcell_l_SadeFeldman18,ResourceCD8Tcell_sc,CMCD4Tcell_sc,MemTcell_sc,NaiTcell_l_Li19,NaiTcell_sc,Tcell_markers,Tcell_Combes22,Tcell_IL7Rmax_sc,Tcell_l_Danaher17,CytotoxSig_Davoli,CytotoxTcell_Jiang,CytoxAct_Rooney,Cytotoxic_l_Danaher17,CytotoxTcell_sc,CytoxTcell_l_Li19,ExhTcell_Jiang,ExhCD8Tcell_l_Danaher17,ExhCD8Tcell_sc,ExhTcell_l_Li19,ExhTcell_l_Tirosh16,Target_marker_GeneBio,Target_marker_CTLA4,Target_marker_PD1,Target_marker_PDL1,Immune_checkpoints,RegTcell_Blood_l_Zhang18,RegTcell_Combes22,RegTcell_l_Li19,RegTcell_sc,RegTcell_Tumor_l_Zhang18,CD56brightNK_sc,CD56dimNK_l_Danaher17,CD56dimNK_sc,NK_l_Danaher17,NKcell_sc,ILC1,ILC2,ILC3,cDC_CCR7_sc,cDC_sc,cDC1_Combes22,cDC1_I_Liu2018,cDC1_sc,cDC2_Combes22,cDC2_sc,pDC_sc,Macrophage_TAM,Macrophage_Combes22,Macrophage_CXCL9_sc,Macrophage_l_Danaher17,Macrophage_MARCO_sc,Macrophage_MSR1_sc,Macrophage_sc,ClassMonocyte_Combes22,ClassMonocyte_sc,NClassMonocyte_sc,InflamMonocyte_sc,Monocyte_sc,Myeloid_Combes22,Myeloid_sc,Basophil_sc,Eosinophil_sc,Granulocyte_sc,Neutrophil_sc,Mast_sc,Mast_l_Danaher17,Erythrocyte_sc,Platelet_sc,HematoStem_sc,Stroma_Combes22,Pericyte_sc,Nurmik_CAFs,Fibroblast_sc,InflamFibroblast_sc,Endothelial_sc,Endothelial_Kahn20,Cholangiocyte_sc,Epithelial_sc,Mesothelial_sc,Adipocyte_sc,Hepatocyte_sc,PancreaticEndocrine_sc,Pneumocyte_sc,Anti apoptosis pathway,Pro apoptotic pathway,Fehrenbacher_Teff,Ayers_IFNg6,Ayers_IFNg18,IFNG_l_Rozeman21,TGFb_pan,EMT1,EMT2,EMT3,TGFb_set,TGFb_CCR,Cytokine_Ils,Cytokine_TNF,Cytokine_IFNs,Cytokine_GF,Cytokine_CSF,Cytokine_Chemokines,Messina_CKS,Proliferating_G1S_sc,Proliferating_G2M_sc,Proliferating_sc,TLS_v1_Cabrita20,TLS_v2_Cabrita20,DNA_replication,Cell_cycle,Cell_cycle_reg,Nucleotide_excision_repair,Fanconi_anemia,Homologous_recombination,Base_excision_repair,APOBEC_set,Ubiquitous_immune_sc,Ubiquitous_sc,Reference_NanoString09
IMmotion150-p03665-ar-04d83,-1.3920661,-0.09936352,-0.8233821,4.1310673,-0.8094874,0.09453271,2.1703348,2.6521983,1.7098484,-0.7052058,5.66282,1.3638506,2.6091676,2.8883615,2.8203793,3.4973521,2.3277426,3.2934532,2.9823055,3.2778523,2.8084757,2.7723336,3.5255175,2.4249365,2.327324,4.0368013,1.9157255,2.925378,0.39738473,0.5720194,2.6408663,0.594942,2.735901,2.5101998,1.839226,3.5819995,2.3604388,5.5207014,3.1762083,2.5599957,1.5313058,2.2795973,1.5056926,2.1398509,2.251893,-0.5023023,3.451665,-0.6689551,-0.6759357,1.8409204,2.7416258,2.5766196,2.598402,0.57457656,2.2733362,3.563397,-0.13273366,1.8999984,2.5653386,3.0192244,2.3327966,2.028449,1.7973691,1.756379,0.9001161,1.3061078,-1.4318639,0.5275014,1.4645863,0.6539205,0.4206198,-0.13994212,0.7672201,2.8360913,0.6679835,0.97188157,4.5768566,0.6072131,1.6531844,2.2232788,1.8694931,1.6936502,1.6127439,2.393587,1.724483,-0.68121755,0.6598016,3.0101779,0.66010547,0.7407736,2.9370003,0.926725,2.159411,3.9508874,3.3477044,2.3883958,3.3473873,1.1402769,3.3649445,1.9840772,2.057035,1.6206708,2.507052,2.207367,2.3270555,2.3708744,2.220187,3.6181421,0.98694414,0.72336966,1.7475039,3.5847988,2.2004905,2.6460433,2.9053938,2.1907625,1.7988629,2.3892283,1.9424741,1.5902452,1.7642732,-0.14266713,2.146138,0.12260984,4.2534566,1.5419424,4.944783,5.2561865,0.30309874,5.152706,4.2726593,3.2564719,3.5712905
IMmotion150-p04168-ar-9925b,-1.3924397,0.29599673,-0.47996587,3.9426355,-0.8175815,0.8446222,3.5388134,2.68897,3.298123,-1.0940859,5.0923553,1.2878331,2.5260096,4.0421114,2.7030642,3.0573382,2.8238497,2.7919111,2.3127995,4.2096906,2.4331565,2.370103,3.6337771,1.7137536,1.3995078,3.1141672,0.84334785,2.0316257,0.33841875,0.525688,3.2873452,1.4378651,3.2484841,1.5944304,2.356443,3.8070242,1.4046129,7.4309864,3.200027,2.1297164,1.6466454,1.9174279,1.37749,1.7651823,1.5891035,0.51968354,0.21462062,-0.8740985,0.7383856,5.320388,2.549933,2.5490932,2.8504376,0.7930517,2.0517275,3.6799486,0.14607625,2.3206067,3.2540376,3.52981,2.2186599,2.0383053,1.517751,0.37373227,0.7085773,1.1332929,-1.572748,0.3874684,0.8296288,0.45823604,0.8400808,0.46559978,1.4426259,2.7409902,0.018949972,1.1972623,3.3727844,-0.56958884,1.0032507,2.6895733,2.8797445,2.2341797,1.0679116,2.029192,1.6165001,-0.54551,0.598743,2.1808074,1.2468414,0.22336172,2.693694,0.7849041,1.3336207,3.5515423,2.642901,2.4943464,3.524397,1.0088208,2.9646633,1.7687656,1.1358792,0.6456712,2.294785,1.3362032,2.088562,1.039232,1.2920125,1.8370609,0.22466584,0.27462587,1.473386,3.5116282,2.5197353,2.3574739,2.8146412,1.6674838,1.7761555,1.9712931,2.5717494,1.6505506,1.5391632,0.21542846,1.9909722,0.14905529,0.75580865,1.4390645,5.0185547,6.355255,0.101116225,4.9257383,4.301201,3.2459147,3.5518503
IMmotion150-p05361-ar-cd767,-1.3921611,0.40333968,0.06162937,3.5516162,-0.8242106,1.0555652,3.728254,2.657008,3.0771954,-0.71208,4.9508667,1.4016098,2.9905505,3.7672772,2.8604393,3.906858,1.8603325,3.3169537,2.9465845,3.667794,2.3541381,2.3563886,3.5831108,1.6757905,1.6062756,3.2938228,1.0226281,1.7941797,0.15101682,0.4481238,2.5846632,1.3213799,3.537302,1.7609215,2.074679,3.0584855,0.5884358,7.2266107,1.987047,1.8058182,1.4531965,2.175799,1.2182419,1.4414479,1.5590518,0.8162971,0.7435784,-0.6773733,0.24846704,4.735564,2.545926,2.6598692,2.42384,0.4251123,2.390749,3.572227,0.37472862,2.214823,3.357965,3.509814,2.2952976,1.9368414,1.3840601,-0.043146268,0.7125912,1.4343526,-1.6052581,0.36839062,1.4870272,0.9659252,1.4310446,-0.18650962,1.5556676,2.8450544,0.29004246,0.35469604,4.2694855,0.11521445,1.3939383,1.319725,0.5034889,2.2985568,1.431739,2.1195233,1.6492137,-0.7127049,1.9704928,3.1065078,1.1265416,1.218359,3.3962636,0.8699043,0.36956203,3.3479552,2.4620748,2.5595374,3.1749578,0.9250157,3.9971626,1.7804023,0.88050896,0.12248294,2.348909,1.0265429,2.2705235,1.067759,2.0056016,2.821756,1.3167434,0.9619953,1.524332,3.691289,2.4708421,2.8170214,2.7075973,2.0276263,1.2619846,2.6587443,2.032518,1.4286627,2.0207222,-0.5237948,2.1241088,0.096644804,1.1940088,1.5798407,4.8810444,5.192694,0.2675205,4.7751904,4.2882285,3.295287,3.5568297
IMmotion150-p05370-ar-27be5,-1.3923687,1.072355,1.181345,3.5012152,-0.8758364,1.7168076,4.815223,2.514933,1.4123607,-0.045093715,5.5382314,1.422686,2.949489,3.9865808,2.6653373,4.1461244,1.5400015,2.9384742,2.931426,3.0511053,2.85085,2.5314302,3.7844868,1.7977686,1.8870912,3.7587886,1.5412091,2.344429,0.26825646,0.5736809,3.3409185,0.9596714,3.3752875,1.4469459,2.0685484,3.1569638,1.1862338,6.796671,1.9842428,1.8712295,1.6933656,2.2205718,1.6015818,1.7547679,1.9059854,1.0320907,0.37019372,-0.6683158,0.15709768,5.159175,2.5429435,2.8502672,2.3786602,0.30341333,1.6644279,3.148906,-0.49974728,1.5290964,3.1496522,3.1393423,2.0683146,1.9493564,1.4733734,2.6619682,0.6578863,1.4367794,-1.672534,0.33181185,0.58692896,1.5153109,-0.58524346,-0.1495815,2.641957,2.3513706,0.5441092,0.2894557,4.139921,-0.03921424,1.347862,0.9652763,0.043844804,2.2400098,1.178951,1.8275139,1.9074969,-0.70809835,0.78854537,2.1798167,0.3852902,1.8261936,3.5373752,0.3728088,0.4421014,3.619411,1.9382322,2.7048278,3.2761893,0.5451034,2.9320889,1.7923145,2.3778632,2.1373487,2.5496159,2.5291512,2.4902596,2.1974266,2.0582912,3.3122735,0.6619464,0.7022496,1.3852712,3.6437924,2.2919505,2.875991,2.740859,2.1678972,1.7090967,1.9551414,2.3215117,1.6979802,3.2938838,-0.38282293,2.1049175,0.42662728,1.5019333,1.4738352,4.784594,5.798423,0.1264774,5.4864388,4.279363,3.2909772,3.5828495
IMmotion150-p05544-ar-43b75,-1.3921428,0.72101754,0.40507004,3.3832102,-0.8918676,1.2764355,3.4441347,2.712342,3.5099883,0.73921597,5.74067,1.4281338,3.046649,3.8773298,2.8658915,4.503992,2.5707326,3.4379225,3.0848413,2.9861825,1.9491111,2.7426252,3.1202505,2.1413898,2.240528,3.884102,1.6901507,2.5012114,0.36464342,0.6859501,2.426634,0.753126,3.7416263,1.7021312,2.1030197,3.2715204,1.1326745,6.8241944,2.4009728,2.5758862,2.1308656,2.4401464,2.082973,1.6415927,1.6851575,-0.6163507,0.035763368,-0.7608697,0.07242073,2.1704988,2.4380584,2.723672,3.3857942,0.7005062,2.1441524,3.6789417,0.25793064,2.4802332,2.468994,2.749587,2.2649,2.2031384,1.5743136,0.3355803,0.608499,1.6254549,-1.1183933,0.47527438,1.200137,1.0328586,0.9055262,-0.017247869,1.3341265,3.1054673,0.54344136,0.95006067,4.0534534,0.06486635,1.3378615,2.7758842,2.2999194,2.0837207,1.8028495,1.4442055,1.7958376,-0.74166673,2.6262689,2.685635,2.0361845,0.6533412,3.0470924,1.0674889,0.90812206,2.7696004,2.0977204,2.724223,3.97183,0.62166774,2.3209002,2.0368576,1.2706865,0.80501276,2.5330737,1.6123149,1.6057994,0.9888586,0.34184206,1.4466898,0.4635508,0.50829214,1.6914742,3.7922523,2.7821345,2.429974,2.781775,1.9370155,2.147892,2.8211322,1.762011,1.5585134,2.260306,0.34509534,2.3290598,0.29679692,0.9578068,1.5091598,5.2855425,1.2850177,0.5094375,4.7328367,4.2662,3.2711763,3.6008906
IMmotion150-p06184-ar-828f7,-1.3922279,0.9611669,0.98065525,3.1213522,-0.9183812,1.7394491,3.3406005,2.9075415,4.0388036,0.029135378,5.0100484,1.2646334,2.4956079,3.6114554,2.1945612,3.708284,3.3419762,2.2417216,2.5338979,3.8548796,2.28784,2.6272173,3.161902,1.6461971,1.4710459,2.7569337,1.1166241,2.0409346,0.43635944,0.3935663,2.4587803,1.3212637,3.779212,1.620735,2.2852955,2.5009365,-0.23949672,6.8943343,1.5459307,1.6709971,1.8185558,2.4905035,1.5785723,1.1273456,1.3666433,0.6191321,0.9469711,-0.7795171,0.40380567,4.902672,2.4536905,2.7943096,3.1188056,0.7068422,2.223638,3.9494562,0.28927028,2.1736882,2.2703285,2.5247939,2.1066575,2.0120747,1.5600686,-0.09564699,0.609441,0.98856604,-1.3683642,0.43859196,1.3897214,1.3155255,1.094775,-0.0951605,1.6753821,2.551722,0.8751539,0.29239634,4.428629,0.5770369,1.6323035,1.3300699,0.5267747,1.925673,1.6363478,1.0586812,1.6020021,-0.8353182,1.4864616,2.7076914,1.2310815,1.7697638,3.9201834,1.096142,0.75859934,3.2628415,2.648004,2.9789581,3.8938313,1.4476705,1.6389253,1.9972556,0.41327637,0.29427552,2.2975185,1.20079,1.8726089,1.1650933,1.2285546,2.091557,0.67142826,0.6476143,1.8461417,3.8943958,2.5515714,2.6424546,2.8041115,2.4884477,2.1265597,2.6106699,1.634757,1.5152049,4.790729,0.62426907,2.319704,0.30092084,3.9961271,1.4730216,4.9671984,3.9856548,0.23453979,4.8140287,4.2720704,3.2811172,3.5918546
IMmotion150-p07343-ar-2bb4a,-1.3920364,0.5837458,0.519473,3.854704,-0.8316126,0.8705676,3.677998,2.594288,1.9258845,-0.68606454,5.6390195,1.2541364,2.9419866,3.3258362,2.9507604,3.6972857,2.3962884,3.3510284,2.634704,2.6498313,2.5331993,2.6966772,3.4705997,2.135746,2.117979,3.582798,1.6131737,2.3775072,0.6633269,0.753277,2.8770204,0.7467514,3.0301948,1.4433537,0.9773006,3.4500237,1.5548847,6.608686,2.667752,2.3758683,1.6679928,2.1139274,1.5960385,1.7919002,1.6566854,0.11378898,1.2316104,-0.78188556,-0.0077686445,4.5390267,2.5019734,2.6491184,3.0594645,0.6140049,2.271219,3.7642932,0.23592,2.3231564,2.4038925,2.6772807,2.3229156,2.131116,1.646411,0.2623375,0.76306105,1.5989238,-1.4369756,0.4202463,0.76178247,1.4768229,1.0333326,0.2722715,1.9706464,2.752604,0.9028957,0.71347183,4.054877,0.80725765,1.8269174,2.107685,1.6808245,0.6804595,1.7294219,1.3323183,1.4465933,-0.72209555,1.8382833,2.9850702,1.6079595,0.42536193,3.1998777,1.304085,1.0866098,3.4198048,2.2228155,2.5295963,3.6988325,0.3250236,3.4694757,1.9506818,1.0603222,0.7174634,2.421938,1.550452,1.765543,1.0302898,1.5087974,2.113808,0.5621289,0.57308835,1.7576736,2.7675118,1.6079648,2.6524,2.7417846,1.9437745,1.9939818,2.7659671,1.743062,1.3090346,3.245685,0.08001511,2.3363533,0.17625462,3.7668889,1.6271154,5.054407,1.7631245,0.42825168,5.0349874,4.2885537,3.3029642,3.57944
IMmotion150-p07850-ar-50704,-1.3923221,0.68916625,0.6753789,3.9008636,-0.8373163,1.2019839,3.0227904,2.4191625,2.0539243,-0.44259423,5.877172,1.3915546,2.6893327,2.677173,3.0556972,3.358673,1.070859,3.4820714,3.0860887,3.6788151,3.048808,2.6659222,3.6346257,2.1745312,2.2234538,4.209961,2.1476989,2.3676991,0.06213461,0.35356706,2.8131545,0.40798032,2.7374647,1.692865,1.9186724,3.4583054,2.4763856,4.776695,3.3749375,2.6271899,1.6520574,2.0732782,1.6281776,2.355474,2.3488617,0.91923887,2.0184546,-0.6759156,-0.4773811,4.9384174,2.6840618,2.586036,2.002986,0.63747716,1.3724356,2.852231,-0.602447,1.6554043,2.9345465,3.2923331,2.3120546,1.9983099,2.120721,2.9752698,0.84314805,1.3553843,-1.3526402,0.67103755,1.1299888,0.98888063,0.29340407,-0.16399173,1.1891378,2.643513,-0.06311484,0.28409982,4.5916944,-0.45086864,1.1232173,1.2796957,0.2258998,2.2942116,1.7693701,2.6879604,1.7620171,-0.5080995,1.8321602,3.0837727,0.9420196,1.0613313,3.3548827,1.0807248,1.2858993,3.3733225,2.361984,2.6788173,3.8536057,0.97440547,3.3422828,1.7823616,2.7946472,2.661455,2.4639573,2.8952546,2.3114452,1.2267654,1.9445249,2.6183577,0.6662148,0.7651376,1.9582858,2.899422,2.6935248,2.7309957,2.8955567,2.104319,1.5740712,2.22871,1.986811,1.6405007,2.3333821,-0.37277466,2.2153738,0.24687742,1.3192863,1.4978497,4.886406,5.2383666,0.14383487,5.309207,4.2714496,3.2650213,3.6036081
IMmotion150-p08100-ar-c4519,-1.3924357,0.39314735,0.19791599,3.883507,-0.9279676,1.4812673,3.0374436,2.6808658,3.0657096,0.14784066,5.7037544,1.2904322,2.6406612,2.867387,2.3561711,3.7251325,3.1758802,2.2736745,2.1881065,3.8916364,2.1603236,2.829302,3.6388247,2.571845,2.1607156,3.7953992,1.6344668,2.4430444,-0.22311349,0.46963173,2.8101478,0.5182854,2.8184853,1.673039,2.037654,3.719819,1.6380178,6.698596,3.3572898,2.535272,1.5666714,2.0578027,1.5607402,1.8607285,1.8105956,0.58266276,0.1584832,-0.8433685,-0.8747332,4.0681915,2.3277383,2.5502577,2.6814866,0.9233133,1.7523172,3.5047712,-0.14267273,1.6878549,3.1092083,3.528833,2.1020064,1.983959,1.7287924,1.1948727,0.76465064,1.1663649,-1.3663611,0.47304118,1.0366306,1.1968138,1.1485404,-0.050552204,1.8146856,3.06826,0.7677487,1.0756238,4.6169815,-0.0001576083,1.3019178,3.1103518,2.9006433,1.9945819,1.1514874,1.5089779,1.8610747,-0.7717437,1.4435954,2.1887465,1.2962422,0.57735795,2.8277779,1.2815392,0.26377878,3.022819,1.7163305,2.5625362,3.2499123,0.8771378,2.644918,2.3070862,1.7790085,1.4648335,2.4944024,1.9758108,1.6759794,1.5446712,1.4861851,2.27249,0.3956215,0.53264123,1.4106758,3.2385373,2.3152082,2.4256272,2.8497138,2.2837024,1.9288245,2.4547346,2.3863149,1.6425178,1.5485603,0.2369514,2.0817308,0.5358484,2.2657382,1.5503459,4.840771,6.56989,0.13654368,5.5265923,4.2716155,3.251783,3.596932
IMmotion150-p09050-ar-32c34,-1.3914908,0.5683478,-0.9822931,4.034711,-0.8457397,0.18347652,3.2265074,2.561877,2.8376956,-0.73008233,5.4201055,1.441092,2.6404703,4.3710938,2.8716638,3.578661,2.3513353,3.6515186,3.0157511,4.0757327,2.284696,2.722344,3.471385,2.1835241,1.9502782,3.6207128,1.4428775,2.5882583,0.5162309,0.7786445,3.3215127,1.0111818,2.8863637,1.441697,1.8955116,4.086893,2.1297483,7.001395,3.630633,2.411171,1.5439798,2.4182208,1.3064649,2.0800276,1.9765401,0.70948184,0.46370843,-0.7242703,0.3575454,4.798655,2.5138865,2.5798566,2.7474132,0.25297576,2.334631,3.5253894,0.42898232,2.1164453,3.1189873,3.1947925,2.7495446,2.5016842,1.4342251,0.62211984,0.7636247,1.6799104,-1.7237375,0.42381305,1.2096578,0.9535658,1.872737,-0.055081263,2.128958,2.677322,0.38090914,0.41263035,4.129423,-0.11536138,1.3615665,2.038467,1.0154943,2.189458,1.1309667,1.6484327,1.5163841,0.5255041,2.0009384,3.160771,0.88446206,1.4081198,2.914189,1.1668885,3.1104524,3.591805,2.4112685,2.8658276,4.0004826,0.7895346,4.3037024,1.9103739,1.257879,0.752971,2.4013364,1.5888424,1.5280726,1.912317,1.6178517,2.4920783,0.3781583,0.20534992,1.8548293,3.6086385,2.645475,2.6457806,2.7453508,2.0325418,1.4455736,2.497684,1.8449998,1.3675976,3.3552532,-0.44788212,2.2991936,0.16069321,0.78580683,1.7395833,4.934482,5.1806602,0.45606798,4.988551,4.2508135,3.3421528,3.5133414
IMmotion150-p09862-ar-3ec4d,-1.3923403,0.2878301,-0.3077169,3.8671515,-0.84187907,0.9882627,1.5261456,2.5746288,1.5558888,-0.58824795,5.668684,1.4114076,2.5402555,3.3641617,2.9989145,4.0969024,1.7140095,3.895504,3.3878045,3.269944,2.9912782,2.695939,3.5112128,2.3772805,2.1758783,3.5845802,1.6736277,2.5149403,0.07126491,0.3881995,3.1302104,0.47645843,3.1426985,1.6122081,2.070967,3.4879198,1.8085259,6.4557524,2.6239545,2.4571133,1.7457132,2.1194496,1.7508931,1.9497968,1.942451,0.6908815,2.0913188,-0.56918246,0.007905112,4.995434,2.5745344,2.6502798,2.5207684,0.89590424,1.9852486,3.6013863,-0.04994835,1.8583679,3.0560703,3.333974,2.1513903,2.1283085,1.7180672,1.4604553,0.7648391,1.2387455,-1.6223431,0.44520515,0.85206765,1.5386754,0.6518734,-0.16537,1.9906642,2.689331,0.73735124,0.69320565,3.5296676,0.3045915,1.4726424,1.5939649,1.1218666,2.4258575,1.7096052,2.309342,1.8651419,-0.5525987,0.79888755,2.8841543,1.226855,1.1508417,3.8781636,1.0670717,1.6339543,3.4755116,2.2326174,2.1866512,3.1871681,0.9316879,3.1364384,1.8213887,1.6698123,1.5715073,2.4379833,2.1186523,2.3691018,2.5252628,2.2779844,3.1464427,0.6192159,0.7087973,1.9774262,3.0102677,2.4705956,3.1405272,2.93466,2.1232238,1.8463655,2.2711434,2.1290026,1.395597,3.5306447,-0.07034226,2.1821358,0.16907655,1.0402632,1.4896863,4.8755393,5.22939,0.24414079,4.763635,4.270677,3.2186162,3.5787508
IMmotion150-p10447-ar-3c1db,-1.3923455,-0.10062681,-0.46981913,3.3652482,-0.81790334,1.4429898,1.0121387,2.5801988,2.2743912,0.42493066,5.261368,1.3257844,2.6317549,3.6917946,2.665002,4.2079344,2.446185,3.3104703,3.0006902,4.2726364,2.4682317,2.15127,3.3217213,0.81474155,1.6007272,3.3487139,1.367028,1.8525451,0.65524894,0.87006825,2.7623992,1.1339848,3.6537557,1.5163443,2.3577135,3.2546103,1.0938704,6.419355,2.8044538,1.8797928,1.5652869,2.6077027,1.2948806,1.5649192,1.4633951,0.75862694,1.8323915,-0.7788889,-0.7108134,4.9986925,2.5799708,2.7818966,3.3432004,0.33011854,2.5359895,3.7674243,0.4878292,2.3693027,3.06504,3.1481006,2.6596704,2.2601318,1.4407188,-0.17693241,0.6721416,1.3951128,-1.5061927,0.39429983,1.0529312,0.55687755,0.9208739,-0.14463748,2.4356844,2.515766,1.1943929,0.38517082,3.8146214,0.6918058,1.6883104,1.4140083,0.9999565,2.3685186,1.6197312,3.179849,1.7584798,-0.80997175,2.5815067,3.370967,1.1030922,1.8499191,3.8488057,1.0018885,0.18344115,3.4996233,2.4905972,2.7060015,3.1719422,0.5080601,1.8648858,1.8992612,0.73556346,0.001798795,2.2363362,0.9463844,1.9423497,0.92246515,1.822769,2.5145788,0.6682158,0.8324949,1.7622222,3.9510636,2.646712,2.9336538,2.757784,2.206417,1.6629124,2.5899196,1.5885072,1.6255665,2.8162005,-0.38900363,2.1158576,0.15209757,1.144026,1.5067769,4.9045916,5.2583847,0.3834538,5.0141163,4.2875957,3.263071,3.579369
IMmotion150-p10717-ar-0e5a9,-1.3923334,0.40626192,-0.51373947,3.3662043,-0.8157105,1.3351388,3.3304148,2.698216,3.451739,-0.4602442,5.2106385,1.3535554,2.9643402,3.720815,2.7886434,4.1644754,2.1454268,3.027128,2.9470365,3.6944103,2.2165194,2.5518227,3.4468932,1.4222006,1.8298042,3.4836178,1.4384547,2.6354237,0.36804917,0.41334563,2.6774566,1.0268295,3.7323601,1.5759432,2.2865038,3.3564944,0.53200096,7.1990633,3.065877,1.845587,1.485973,2.033025,1.3533008,1.4203528,1.4962288,-0.48371086,1.0865322,-0.7908094,-0.08475046,2.8296905,2.5877109,2.7022686,3.1214993,0.4928094,2.2729352,3.856286,0.326752,2.07064,3.2118287,3.3164449,2.6214774,2.0122814,1.566003,0.19158952,0.7398053,1.4240329,-1.6185501,0.38100308,1.4977043,0.38581264,0.6611627,-0.20866497,1.3983662,2.803095,0.19648723,0.36274055,4.4790473,-0.13355087,1.3675224,1.5461886,0.6408563,2.355203,1.6829021,2.5908992,1.8444481,-0.67842436,2.4579167,3.1665714,1.3042991,1.3589326,3.7794094,1.1556208,1.2684454,3.292846,3.4341836,2.6110685,3.555928,0.7643993,2.903316,1.9165237,1.0811164,0.6074355,2.4035606,1.445864,2.2405457,1.489598,1.8856317,2.480713,0.6472787,0.8361842,1.6804767,3.8022242,2.596788,2.6370273,2.7706547,2.4093475,1.418863,2.7325606,2.0808733,1.3182526,3.0509171,-0.19181724,2.1558356,0.36031938,2.9169638,1.5421513,4.9197354,4.9894285,0.23875491,5.618581,4.2811384,3.2662685,3.6263127
IMmotion150-p11316-ar-e45c7,-1.3923113,0.5638174,-0.7784992,3.8965793,-0.7452119,1.4636698,1.5756624,2.5729408,1.9566474,-0.16968611,5.6714897,1.4498165,2.5450144,3.4821408,3.244573,4.4979696,0.85111827,3.6581507,3.4341564,3.7019858,2.7389147,2.7075777,3.7268271,2.648348,2.2233527,3.9534118,1.8611872,2.9127827,0.29779768,0.56087,3.3021815,0.42477477,3.0219483,1.6368371,2.1481276,3.6438665,1.7128539,6.6076236,3.1044874,2.4433913,1.6044003,2.191486,1.6302018,2.0137682,2.1296296,-0.1559573,2.945879,-0.6513303,-0.41043112,3.5749109,2.716679,2.7519224,2.4628663,0.29656464,1.9331517,3.6101773,-0.019642366,1.8791926,3.089897,3.4819393,2.2912714,2.1318617,1.5650127,1.8032326,0.8369197,1.481893,-1.824822,0.36168945,1.231057,0.9454114,1.1330523,-0.24629523,1.9625559,2.4004216,0.39695698,0.61121786,4.312286,-0.089747414,1.277015,2.0520215,1.3583841,0.7369355,1.5858636,1.8314219,1.815765,-0.5048046,1.9740412,3.180858,0.786935,1.7473578,4.0985155,1.0129626,1.7534852,4.0532365,3.197801,2.758928,3.1278021,1.1238377,3.244739,1.8910663,2.0483503,1.7231991,2.425623,2.2760465,2.4709435,1.7160828,2.1586306,3.4429913,0.9080595,0.91053563,1.8166877,3.3066387,2.386382,2.8352175,2.8251371,1.8189397,0.8536944,2.5925882,1.7626109,1.4428178,4.026955,-0.82511264,2.2600636,0.105645284,0.910878,1.5723381,4.7007313,4.14355,0.36910063,4.4319077,4.2725153,3.225313,3.5494242
IMmotion150-p12053-ar-48bda,-1.3921857,1.009108,1.4711832,3.383141,-0.9518065,1.9413079,3.8370662,2.846726,3.3836389,-0.7165513,5.0650845,1.2746836,2.7825775,3.2197318,2.2962112,3.25987,2.526237,2.7062259,2.2609634,2.2967143,2.61296,2.4425824,3.3173985,1.3563944,1.5224314,3.028315,1.0589683,1.785469,0.5932871,0.15357058,3.1938443,1.5089144,3.813163,1.752705,2.1326113,2.9752178,0.55875915,7.3963356,1.5795493,1.6899896,1.5312932,2.2176242,1.3337816,1.4532001,1.6202554,0.80930316,0.36462528,-0.7461718,0.79717714,4.8686757,2.467435,2.642148,2.9648662,0.72846395,2.4461734,3.9312456,0.59105545,2.5894787,2.8346238,3.2215538,2.2113028,1.8901776,1.9640421,-0.032977596,0.8231305,1.4111731,-1.3685572,0.5996802,1.0075476,0.994279,1.0254943,0.2163964,0.9454654,2.6513672,0.05721967,0.5262927,4.0046067,-0.38893348,1.2112975,1.8215137,1.3092077,2.2871084,1.590739,1.6094282,1.6563404,-0.59398466,1.6640798,2.9388196,1.3063328,0.881051,3.299161,0.841042,1.084798,3.0135832,2.7999778,2.480915,3.7888136,1.1446563,2.8912008,2.035362,0.75605756,0.33606505,2.3015232,1.2456475,2.144111,1.4180593,2.135674,2.7674499,0.35721207,0.55937636,1.4835923,3.733275,2.62706,2.4535327,2.8503659,2.497182,1.6920419,2.5628097,1.8148589,1.3844904,2.9098108,-0.10046579,2.0653687,0.21738349,1.0379925,1.5186663,5.0496697,5.1059055,0.19643502,4.801493,4.2823277,3.307979,3.5854273
